codi_client,nom,marca,temporada,colleccio_client,seccio_client,familia_client,tipologia,target,construccio,garment_group,garment_type,garment_type_item,size_system,talles_model,talles_flag,talla_base,grading_rule_set,num_talles,num_colors,colors,segons_colors,num_packs,packs,variants,comprador,dissenyador,proveidor_id,proveidor,referencia_proveidor,teixit,composicio,fob_usd,cif,marge,tarifa,srp,mark_up,cost_sms,estat_proto,data_proto,estat_sms,produccio_aprovada,fitxa_mail,design_ready,patronatge_ready,sourcing_ready,enviament_amb_mostra,estat_erp,actiu,watchpoints
L27SG0123,HOLES,LOSAN,SS27,TEEN GIRL,T-SHIRT,LIFE IN BLUE,Refresh,TEEN_GIRL,KNIT,TOPS,JERSEY_TOPS,t_shirt,YOUTH_GIRL_LOS_01,8; 10; 12; 14; 16,COMPLET,8,LOS Teen Girl Knit — Tops,5,,WIND BLUE,,1,PACK 5 (08-16),,ALBERT PARREÑO,,400000016,PALASH APPARELS LTD.,400000016,01RB1052 RIB,95% COTTON 5% ELASTANE 225 GR.,,,,4.38,10.95,2.5,,,,,,false,true,true,false,false,Borrador,true,
L27SG0124,LIFE,LOSAN,SS27,TEEN GIRL,T-SHIRT,LIFE IN BLUE,Refresh,TEEN_GIRL,KNIT,TOPS,JERSEY_TOPS,t_shirt,YOUTH_GIRL_LOS_01,8; 10; 12; 14; 16,COMPLET,8,LOS Teen Girl Knit — Tops,5,1,CLOUD BLUE,TERRACOTTA,1,PACK 5 (08-16),6,ALBERT PARREÑO,,400000005,FLORESCENT APPARELS LTD.,400000005,01SJ101 SINGLE JERSEY,95% COTTON 5% ELASTANE 160 GR.,1.55,,,3.18,7.95,2.5,2.33,,,,,false,true,true,false,false,Borrador,true,
L27SG0125,SIRIUS,LOSAN,SS27,TEEN GIRL,T-SHIRT,LITTLE MOON,Newness,TEEN_GIRL,KNIT,TOPS,JERSEY_TOPS,t_shirt,YOUTH_GIRL_LOS_01,8; 10; 12; 14; 16,COMPLET,8,LOS Teen Girl Knit — Tops,5,,BLACK,,1,PACK 5 (08-16),,SYLVIE MARQUES,,400000036,"WEIFANG NEW GEWAY GARMENTS CO.,LTD",,RB1039 RIB VISCOSE,95%VISCOSE 5%ELASTHANE 220GR.,2.8,,,5.98,14.95,2.5,4.2,,,,,false,true,true,false,false,Borrador,true,
L27SG0126,LIGHT,LOSAN,SS27,TEEN GIRL,T-SHIRT,GREEN SUNSHINE,Newness,TEEN_GIRL,KNIT,TOPS,JERSEY_TOPS,t_shirt,YOUTH_GIRL_LOS_01,8; 10; 12; 14; 16,COMPLET,8,LOS Teen Girl Knit — Tops,5,1,OFF WHITE,BLACK,1,PACK 5 (08-16),6,ALBERT PARREÑO,,400000005,FLORESCENT APPARELS LTD.,400000005,01RB1052 RIB,95% COTTON 5% ELASTANE 225 GR.,1.8,,,3.58,8.95,2.5,2.7,,,,,false,true,true,false,false,Borrador,true,
L27SG0127,DROP,LOSAN,SS27,TEEN GIRL,T-SHIRT,GREEN SUNSHINE,Refresh,TEEN_GIRL,KNIT,TOPS,JERSEY_TOPS,t_shirt,YOUTH_GIRL_LOS_01,8; 10; 12; 14; 16,COMPLET,8,LOS Teen Girl Knit — Tops,5,,ASH GREEN,,1,PACK 5 (08-16),,ALBERT PARREÑO,,400000005,FLORESCENT APPARELS LTD.,,01RB1052 RIB,95% COTTON 5% ELASTANE 225 GR.,1.65,,,4.38,10.95,2.5,2.48,,,,,false,true,true,false,false,Borrador,true,
L27SG0128,TROPIC,LOSAN,SS27,TEEN GIRL,T-SHIRT,CAMISETAS,Refresh,TEEN_GIRL,KNIT,TOPS,JERSEY_TOPS,t_shirt,YOUTH_GIRL_LOS_01,8; 10; 12; 14; 16,COMPLET,8,LOS Teen Girl Knit — Tops,5,1,ASH GREEN || LIGHT BLUE,SUGAR WHITE,1,PACK 5 (08-16),6,ALBERT PARREÑO,,400000011,LEXEL KNITWEAR LIMITED,,01SJ007 SINGLE JERSEY,100% COTTON 160 GR.,2.5,,,3.98,9.95,2.5,3.75,,,,,false,true,true,false,false,Borrador,true,
L27SG0129,SIMPLY,LOSAN,SS27,TEEN GIRL,T-SHIRT,CAMISETAS,Refresh,TEEN_GIRL,KNIT,TOPS,JERSEY_TOPS,t_shirt,YOUTH_GIRL_LOS_01,8; 10; 12; 14; 16,COMPLET,8,LOS Teen Girl Knit — Tops,5,,LIME || DEEP GREY,,1,PACK 5 (08-16),,ALBERT PARREÑO,,400000016,PALASH APPARELS LTD.,,01SJ007 SINGLE JERSEY,100% COTTON 160 GR.,,,,3.18,7.95,2.5,,,,,,false,true,true,false,false,Borrador,true,
L27SG0130,TACHUELAS,LOSAN,SS27,TEEN GIRL,T-SHIRT,CAMISETAS,Refresh,TEEN_GIRL,KNIT,TOPS,JERSEY_TOPS,t_shirt,YOUTH_GIRL_LOS_01,8; 10; 12; 14; 16,COMPLET,8,LOS Teen Girl Knit — Tops,5,,ASPHALT || WHITE,,1,PACK 5 (08-16),,ALBERT PARREÑO,,400000016,PALASH APPARELS LTD.,,01SJ007 SINGLE JERSEY,100% COTTON 160 GR.,,,,5.18,12.95,2.5,,,,,,false,true,true,false,false,Borrador,true,
L27SG0131,ILUSTRADA,LOSAN,SS27,TEEN GIRL,T-SHIRT,MEDITERRANEAN,Newness,TEEN_GIRL,KNIT,TOPS,JERSEY_TOPS,t_shirt,YOUTH_GIRL_LOS_01,8; 10; 12; 14; 16,COMPLET,8,LOS Teen Girl Knit — Tops,5,,WHITE,,1,PACK 5 (08-16),,ALBERT PARREÑO,,400000011,LEXEL KNITWEAR LIMITED,,SINGLE JERSEY 01SJ007,100% COTTON,,,,5.18,12.95,2.5,,,,,,false,true,true,false,false,Borrador,true,
L27SG0201,POLO,LOSAN,SS27,TEEN GIRL,POLO,STARS,Newness,TEEN_GIRL,KNIT,TOPS,JERSEY_TOPS,polo,YOUTH_GIRL_LOS_01,8; 10; 12; 14; 16,COMPLET,8,LOS Teen Girl Knit — Tops,5,,LIGHT GREY MELANGE,,1,PACK 5 (08-16),,ALBERT PARREÑO,,400000005,FLORESCENT APPARELS LTD.,400000005,01RB1052 RIB,95% COTTON 5% ELASTANE 225 GR.,2.05,,,5.98,14.95,2.5,3.08,,,,,false,true,true,false,false,Borrador,true,
L27SG0301,SUNRISE,LOSAN,SS27,TEEN GIRL,SHIRT,MEDITERRANEAN,Newness,TEEN_GIRL,WOVEN,TOPS,BUTTONED_TOPS,blouse,YOUTH_GIRL_LOS_01,8; 10; 12; 14; 16,COMPLET,8,,5,,LIGHT BLUE,,1,PACK 5 (08-16),,ALBERT PARREÑO,,400000014,MMM APPARELS LTD,400000014,Y2LN105 LINEN VISCOSE (SAME FABRIC AS LJGAP0102_26001),55% LINEN 45% VISCOSE 200 GR.,7.35,,,11.98,29.95,2.5,11.03,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
L27SG0302,SALT,LOSAN,SS27,TEEN GIRL,SHIRT,MEDITERRANEAN,Newness,TEEN_GIRL,WOVEN,TOPS,BUTTONED_TOPS,blouse,YOUTH_GIRL_LOS_01,8; 10; 12; 14; 16,COMPLET,8,,5,,LIGHT DENIM,,1,PACK 5 (08-16),,SYLVIE MARQUES,,400000038,"WEIFANG XINHUALI CLOTHING CO .,LTD",,02DE266 DENIM LYOCEL,100% LYOCEL,4.35,,,8.78,21.95,2.5,6.53,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
L27SG0303,CLOUD,LOSAN,SS27,TEEN GIRL,SHIRT,LIFE IN BLUE,Refresh,TEEN_GIRL,WOVEN,TOPS,BUTTONED_TOPS,blouse,YOUTH_GIRL_LOS_01,8; 10; 12; 14; 16,COMPLET,8,,5,,WIND BLUE,,1,PACK 5 (08-16),,SYLVIE MARQUES,,400000015,NEELKAMAL SHARMA,,02VO010 VOILE,100% VISCOSE 110 GR.,3.9,4,59.92,9.98,24.95,2.5,5.85,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
L27SG0304,DALIA,LOSAN,SS27,TEEN GIRL,SHIRT,TERRACOTA,Newness,TEEN_GIRL,WOVEN,TOPS,BUTTONED_TOPS,blouse,YOUTH_GIRL_LOS_01,8; 10; 12; 14; 16,COMPLET,8,,5,,PINK AS,,1,PACK 5 (08-16),,SYLVIE MARQUES,,400000015,NEELKAMAL SHARMA,,02BM000 BAMBULA,100% VISCOSE,3.5,,,7.18,17.95,2.5,5.25,,,,,false,true,true,false,true,Borrador,true,PENDING_GRADING
L27SG0401,LIRIO,LOSAN,SS27,TEEN GIRL,KNITWEAR,TERRACOTA,Refresh,TEEN_GIRL,KNIT,TOPS,KNIT_SWEATERS,sweater,YOUTH_GIRL_LOS_01,8; 10; 12; 14; 16,COMPLET,8,LOS Teen Girl Knit — Tops,5,,SUGAR WHITE,,1,PACK 5 (08-16),,ALBERT PARREÑO,,400000041,ZANN SOURCING & FASHION LIMITED,400000041,01TR000 TRICOT,100% COTTON,,,,11.18,27.95,2.5,,,,,,false,true,true,false,false,Borrador,true,
L27SG0402,SKY,LOSAN,SS27,TEEN GIRL,KNITWEAR,MEDITERRANEAN,Newness,TEEN_GIRL,KNIT,TOPS,KNIT_SWEATERS,sweater,YOUTH_GIRL_LOS_01,8; 10; 12; 14; 16,COMPLET,8,LOS Teen Girl Knit — Tops,5,,OFF WHITE,,1,PACK 5 (08-16),,ALBERT PARREÑO,,400000041,ZANN SOURCING & FASHION LIMITED,400000041,01TR000 TRICOT (SAME AS LJGAP0202_26001),100% COTTON,,,,11.18,27.95,2.5,,,,,,false,true,true,false,false,Borrador,true,
L27SG0403,VEGA,LOSAN,SS27,TEEN GIRL,KNITWEAR,LITTLE MOON,Refresh,TEEN_GIRL,KNIT,TOPS,KNIT_SWEATERS,sweater,YOUTH_GIRL_LOS_01,8; 10; 12; 14; 16,COMPLET,8,LOS Teen Girl Knit — Tops,5,,LIGH BEIGE,,1,PACK 5 (08-16),,ALBERT PARREÑO,,400000041,ZANN SOURCING & FASHION LIMITED,,Y1TR1035 TRICOT YARN DYE,100% COTTON,,,,8.78,21.95,2.5,,,,,,false,true,true,false,false,Borrador,true,
L27SG0501,HOODIE,LOSAN,SS27,TEEN GIRL,SWEATSHIRT,CHERRY POP,Refresh,TEEN_GIRL,KNIT,TOPS,SWEATSHIRTS_MIDLAYERS,hoodie,YOUTH_GIRL_LOS_01,8; 10; 12; 14; 16,COMPLET,8,LOS Teen Girl Knit — Tops,5,,OFF WHITE,,1,PACK 5 (08-16),,ALBERT PARREÑO,,400000003,EUROTEX FASHION LIMITED,,01FL1131 NO BRUSHED FLEECE // LINING SINGLE JERSEY 01SJ007,"60% COTTON, 40% POLYESTER, 285 GR. // 100% COTTON",4.92,,,7.98,19.95,2.5,7.38,,,,,false,true,true,false,false,Borrador,true,
L27SG0502,TIE-DYE,LOSAN,SS27,TEEN GIRL,SWEATSHIRT,CHERRY POP,Refresh,TEEN_GIRL,KNIT,TOPS,SWEATSHIRTS_MIDLAYERS,hoodie,YOUTH_GIRL_LOS_01,8; 10; 12; 14; 16,COMPLET,8,LOS Teen Girl Knit — Tops,5,,OFF WHITE,,1,PACK 5 (08-16),,ALBERT PARREÑO,,400000003,EUROTEX FASHION LIMITED,400000003,01FL503 NO BRUSHED FLEECE,100% COTTON 260 GR.,4.56,,,8.44,21.95,2.6,6.84,,,,,false,true,true,false,false,Borrador,true,
L27SG0503,BRIGHT,LOSAN,SS27,TEEN GIRL,SWEATSHIRT,STARS,Refresh,TEEN_GIRL,KNIT,TOPS,SWEATSHIRTS_MIDLAYERS,hoodie,YOUTH_GIRL_LOS_01,8; 10; 12; 14; 16,COMPLET,8,LOS Teen Girl Knit — Tops,5,,LILAC,,1,PACK 5 (08-16),,ALBERT PARREÑO,,400000005,FLORESCENT APPARELS LTD.,,01FL1131 NO BRUSHED FLEECE,"60% COTTON, 40% POLYESTER, 285 GR.",5.05,,,7.98,19.95,2.5,7.58,,,,,false,true,true,false,false,Borrador,true,
L27SG0601,SUGAR,LOSAN,SS27,TEEN GIRL,OUTERWEAR,TERRACOTA,Newness,TEEN_GIRL,WOVEN,OUTERWEAR,STRUCTURED_JACKETS,casual_jacket,YOUTH_GIRL_LOS_01,8; 10; 12; 14; 16,COMPLET,8,,5,,SUGAR WHITE,,1,PACK 5 (08-16),,ALBERT PARREÑO,,400000030,STYLERS PLUS (PVT) LIMITED,400000030,(AS L26WG0922 MATCHA) 02TW1002 TWILL,100% COTTON,,,,13.98,34.95,2.5,,,,,,false,true,true,false,true,Borrador,true,PENDING_GRADING
L27SG0701,MAGNOLIA,LOSAN,SS27,TEEN GIRL,DRESS & OVERALL,TERRACOTA,Newness,TEEN_GIRL,KNIT,DRESSES,DRESSES,dress_simple,YOUTH_GIRL_LOS_01,8; 10; 12; 14; 16,COMPLET,8,,5,,OFF WHITE,,1,PACK 5 (08-16),,ALBERT PARREÑO,,400000014,MMM APPARELS LTD,,(SAME FABRIC AS LJGAP0602_26001) Y2LN1015 LINEN VISCOSE,55% LINEN 45% VISCOSE 200 GR.,6.5,,,11.98,29.95,2.5,9.75,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING · DRESS_VARIANT_PER_CLASSIFICAR
L27SG0702,IRIA,LOSAN,SS27,TEEN GIRL,DRESS & OVERALL,TERRACOTA,Newness,TEEN_GIRL,KNIT,DRESSES,DRESSES,dress_simple,YOUTH_GIRL_LOS_01,8; 10; 12; 14; 16,COMPLET,8,,5,,PINK AS,,1,PACK 5 (08-16),,SYLVIE MARQUES,,400000015,NEELKAMAL SHARMA,400000015,02BM000 BAMBULA 02BM000-BAMBULA FABRIC - 100% VISCOSE,100% VISCOSE,4.9,6.05,39.38,9.98,24.95,2.5,7.35,,,,,false,true,true,false,true,Borrador,true,PENDING_GRADING · DRESS_VARIANT_PER_CLASSIFICAR
L27SG0703,OCEAN,LOSAN,SS27,TEEN GIRL,DRESS & OVERALL,MEDITERRANEAN,Newness,TEEN_GIRL,KNIT,DRESSES,DRESSES,dress_simple,YOUTH_GIRL_LOS_01,8; 10; 12; 14; 16,COMPLET,8,,5,,LIGHT DENIM,,1,PACK 5 (08-16),,SYLVIE MARQUES,,400000038,"WEIFANG XINHUALI CLOTHING CO .,LTD",400000038,02DE266 DENIM LYOCEL,100% LYOCEL,4.85,,,9.98,24.95,2.5,7.28,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING · DRESS_VARIANT_PER_CLASSIFICAR
L27SG0704,SEA,LOSAN,SS27,TEEN GIRL,DRESS & OVERALL,MEDITERRANEAN,Newness,TEEN_GIRL,KNIT,DRESSES,DRESSES,dress_simple,YOUTH_GIRL_LOS_01,8; 10; 12; 14; 16,COMPLET,8,,5,,MEDIUM DENIM,,1,PACK 5 (08-16),,SYLVIE MARQUES,,400000038,"WEIFANG XINHUALI CLOTHING CO .,LTD",400000038,02DE266 DENIM LYOCEL,100% LYOCEL,6.15,,,13.18,32.95,2.5,9.23,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING · DRESS_VARIANT_PER_CLASSIFICAR
L27SG0705,HEART,LOSAN,SS27,TEEN GIRL,DRESS & OVERALL,BLACK AND WHITE,Newness,TEEN_GIRL,KNIT,DRESSES,DRESSES,dress_simple,YOUTH_GIRL_LOS_01,8; 10; 12; 14; 16,COMPLET,8,,5,,BLACK,,1,PACK 5 (08-16),,SYLVIE MARQUES,,400000021,"QINGDAO BOFAN FASHION CO., LTD",400000021,RIB 2X2 WITH LUREX (AS L26WG0112BRILLI),97% COTTON 3% ELASTANE WITH LUREX THREAD,4.65,4.94,43.74,8.78,21.95,2.5,6.98,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING · DRESS_VARIANT_PER_CLASSIFICAR
L27SG0706,BLACK,LOSAN,SS27,TEEN GIRL,DRESS & OVERALL,BLACK AND WHITE,Refresh,TEEN_GIRL,KNIT,DRESSES,DRESSES,dress_simple,YOUTH_GIRL_LOS_01,8; 10; 12; 14; 16,COMPLET,8,,5,,BLACK,,1,PACK 5 (08-16),,SYLVIE MARQUES,,400000036,"WEIFANG NEW GEWAY GARMENTS CO.,LTD",400000036,01RB1039 RIB VISCOSE (SAME AS LJGAP0103_26015),95% VISCOSE 5% ELASTANE 220 GR.,5.8,,,13.18,32.95,2.5,8.7,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING · DRESS_VARIANT_PER_CLASSIFICAR
L27SG0707,SOFT,LOSAN,SS27,TEEN GIRL,DRESS & OVERALL,STARFISH,Refresh,TEEN_GIRL,KNIT,DRESSES,DRESSES,dress_simple,YOUTH_GIRL_LOS_01,8; 10; 12; 14; 16,COMPLET,8,,5,,SKY BLUE,,1,PACK 5 (08-16),,ALBERT PARREÑO,,400000011,LEXEL KNITWEAR LIMITED,,01SJ014 SLUB YARN SINGLE JERSEY,100% COTTON 140 GR.,2.9,,,5.18,12.95,2.5,4.35,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING · DRESS_VARIANT_PER_CLASSIFICAR
L27SG0708,LULU,LOSAN,SS27,TEEN GIRL,DRESS & OVERALL,LIFE IN BLUE,Newness,TEEN_GIRL,KNIT,DRESSES,DRESSES,dress_simple,YOUTH_GIRL_LOS_01,8; 10; 12; 14; 16,COMPLET,8,,5,,WIND BLUE,,1,PACK 5 (08-16),,SYLVIE MARQUES,,400000015,NEELKAMAL SHARMA,,02VO010 VOILE,100% VISCOSE 110 GR.,5.75,5.9,55.24,13.18,32.95,2.5,8.63,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING · DRESS_VARIANT_PER_CLASSIFICAR
